_id,index,stageIds,gameId,createdAt,data.chat,data.submitted,data.targets,data.payoffs,data.repNum,data.player_2kmtbTcHRHurrspLX_response,data.player_2kmtbTcHRHurrspLX_time,data.player_2kmtbTcHRHurrspLX_payoff,data.player_2kmtbTcHRHurrspLX_role,data.player_hgJpQRAv9sMrD6464_response,data.player_hgJpQRAv9sMrD6464_time,data.player_hgJpQRAv9sMrD6464_payoff,data.player_hgJpQRAv9sMrD6464_role,data.player_3XoD7AQvHu3avJ9Fo_response,data.player_3XoD7AQvHu3avJ9Fo_time,data.player_3XoD7AQvHu3avJ9Fo_payoff,data.player_3XoD7AQvHu3avJ9Fo_role,data.player_STXF4MBw6pAhpFQzR_response,data.player_STXF4MBw6pAhpFQzR_time,data.player_STXF4MBw6pAhpFQzR_payoff,data.player_STXF4MBw6pAhpFQzR_role,data.player_CabZtomiyfsZdYF9Q_response,data.player_CabZtomiyfsZdYF9Q_time,data.player_CabZtomiyfsZdYF9Q_payoff,data.player_CabZtomiyfsZdYF9Q_role,data.player_dhz4DnHhhaPYQNCay_response,data.player_dhz4DnHhhaPYQNCay_time,data.player_dhz4DnHhhaPYQNCay_payoff,data.player_dhz4DnHhhaPYQNCay_role,data.player_9d7wNGCZf54Nyvkts_response,data.player_9d7wNGCZf54Nyvkts_time,data.player_9d7wNGCZf54Nyvkts_payoff,data.player_9d7wNGCZf54Nyvkts_role,data.player_zDMEyFj4dThs4gzrp_response,data.player_zDMEyFj4dThs4gzrp_time,data.player_zDMEyFj4dThs4gzrp_payoff,data.player_zDMEyFj4dThs4gzrp_role,data.player_Doke7X7WNnFwHZP4E_response,data.player_Doke7X7WNnFwHZP4E_time,data.player_Doke7X7WNnFwHZP4E_payoff,data.player_Doke7X7WNnFwHZP4E_role,data.player_ekSbCaWp5aNMFarbX_response,data.player_ekSbCaWp5aNMFarbX_time,data.player_ekSbCaWp5aNMFarbX_payoff,data.player_ekSbCaWp5aNMFarbX_role
6mA4dXdEGKdyGBPdG,22,"FvEbB86RRWnQZFwEH,ifDniwmx8oTDQXYqD",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""pink"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073081298},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073082221},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073086759}",true,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":9}}",21,,,,,,,,,,,,,,,,,A,7761,2,p2,A,12298,9,p1,,,,,,,,,,,,,,,,
dewDpX5GN3Q3neueC,23,"M5SSpizQTDeGGkwoD,sBCnk5evdvhQq9dQ8",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073092821},{""text"":""green"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073094530},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073101464}",true,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":4}}",22,,,,,,,,,,,,,,,,,B,3356,4,p2,B,11999,2,p1,,,,,,,,,,,,,,,,
Zruh6hX9WbxCvmHTJ,24,"ZMQZDjeBBrjWDChZM,4547za7gsKWtzAWBX",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""uncolored"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073109885},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073111251},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073115320}",true,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":7},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":7,""p2"":9}}",23,,,,,,,,,,,,,,,,,B,6782,9,p2,B,10851,7,p1,,,,,,,,,,,,,,,,
m6ZcnjkYRJDQM7NTs,25,"wuq6p9yNeTb8br7a3,3nzzipMKwRXaQvKPR",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""pink?"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073136372},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073140296},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073138441}",true,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":8}}",24,,,,,,,,,,,,,,,,,B,19954,8,p2,B,21808,4,p1,,,,,,,,,,,,,,,,
eT8RQmGBCrbgAiWiQ,26,"wTezPh56n5rMueA8D,LtP7qxtt8wHCQhw9w",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073149133},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073154607}",true,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":5}}",25,,,,,,,,,,,,,,,,,A,3637,4,p2,A,9110,5,p1,,,,,,,,,,,,,,,,
wizARjpAuYDnNCLq3,27,"f9e3Z5WjpvFr8hk7o,2yatPkRkSzG3cDsKC",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""yellow"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073160545},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073163419},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073167428}",true,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":3}}",26,,,,,,,,,,,,,,,,,A,5912,2,p2,A,9920,3,p1,,,,,,,,,,,,,,,,
SvCFkqtcEmJRrShf7,28,"PLeZW2goCzQLSs6Ht,ttCiaJM8TPcpY6qch",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""green"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073173819},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073180558},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073178153}",true,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":4}}",27,,,,,,,,,,,,,,,,,A,7631,3,p2,A,10034,4,p1,,,,,,,,,,,,,,,,
CsgXsc8kEwdSu3dhz,29,"T4NHcfJZaFpTbz6Hs,jLp5ShZYqYzsEAeF5",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""up to you"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073191865},{""text"":""second"",""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""message"",""time"":1639073206617},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073208279},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073206457}",true,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":7}}",28,,,,,,,,,,,,,,,,,B,21942,0,p2,A,23761,0,p1,,,,,,,,,,,,,,,,
484wcboJa3oFFxPZg,30,"CTJZs79MZNhj9Xc5L,CFSLQ7eM87u56nHDh",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""okay they are probably not in the same order"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073221595},{""text"":""yeah..."",""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""message"",""time"":1639073233240},{""text"":""let's go blue"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073230955},{""text"":""blue"",""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""message"",""time"":1639073236152},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073234650},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073238520}",true,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":8},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":8,""p2"":9}}",29,,,,,,,,,,,,,,,,,A,21121,8,p2,A,24991,9,p1,,,,,,,,,,,,,,,,
6JmSW8WAA7uJ5E773,31,"rg5fFa3epq8k36cYY,NJ6PqP3bWQLHG4Jtf",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""purple"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073249067},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073251062},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073254988}",true,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":5}}",30,,,,,,,,,,,,,,,,,B,9522,5,p2,B,13446,2,p1,,,,,,,,,,,,,,,,
EoXQeHCW7ziZKRbCX,32,"ReLs5XGwX6bQ48tqT,64CotkLbLEq3YqMHo",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""green"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073261022},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073262347},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073266757}",true,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":9}}",31,,,,,,,,,,,,,,,,,A,4799,2,p2,A,9208,9,p1,,,,,,,,,,,,,,,,
pFszJYMwnGw4ABwKY,33,"6pSCc7kv7ee7kG8ic,78AQAKDen4g78hrAq",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""uncolored"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073275132},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073276441},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073281938}",true,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":5},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":5,""p2"":8}}",32,,,,,,,,,,,,,,,,,B,6889,8,p2,B,12385,5,p1,,,,,,,,,,,,,,,,
zZmmx4xMwz8phA7jD,34,"9TDWtdSLK2HPrXvrg,eeTTuYwoKCmtDQCD5",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""pink"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073291386},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073293114},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073298255}",true,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":4}}",33,,,,,,,,,,,,,,,,,B,8541,4,p2,B,13682,3,p1,,,,,,,,,,,,,,,,
HFqx8pAYuxZY8zGoZ,35,"9Khi2peg5FHFTykzQ,472qCe6QbBqwZ65oE",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""purple"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073308596},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073309845},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073315839}",true,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":7}}",34,,,,,,,,,,,,,,,,,B,8276,7,p2,B,14269,4,p1,,,,,,,,,,,,,,,,
LmR6MmG2rgoxhASE6,36,"ERQiWwxWBPYsKkNpe,agn2dyAWbb7Ho37TA",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073328147},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073328861}",true,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":7},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":7,""p2"":9}}",35,,,,,,,,,,,,,,,,,A,10277,7,p2,A,9561,9,p1,,,,,,,,,,,,,,,,
CeYNaFd499ye9dCPn,37,"oacmCkNtJrR4BYMWE,yJq2LrLEcSJ5YaJLY",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""go uncolored"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073343287},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073348799},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073346221}",true,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":9}}",36,,,,,,,,,,,,,,,,,A,10632,3,p2,A,13207,9,p1,,,,,,,,,,,,,,,,
JuHKhr79sZ44DZBy3,38,"X2ha5PSeKsHCKiNvL,PDpmanxDS5GLwtGX9",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073355407},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073364506}",true,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":8}}",37,,,,,,,,,,,,,,,,,B,2824,8,p2,B,11922,3,p1,,,,,,,,,,,,,,,,
TdqNG2FRnX9TzEcBF,39,"SRTTLH5NgriPwcqxa,uafm5RXp7zmtkPQgG",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073372760},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073379970}",true,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":4}}",38,,,,,,,,,,,,,,,,,B,5168,4,p2,B,12377,2,p1,,,,,,,,,,,,,,,,
5XKu9rmqtM5ge3c3s,40,"77hDexzEranGCzpGr,6QsWWqpgQMdZ9odL5",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073386861},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073397966}",true,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":8}}",39,,,,,,,,,,,,,,,,,A,4260,6,p2,A,15365,8,p1,,,,,,,,,,,,,,,,
zqAB7bHL857YFPbvQ,0,PuzKzETmi4BszWPpE,KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":""Hello"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072434119},{""text"":""Hi"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072437421},{""text"":""Let's work as a team?"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072444545},{""text"":""Of course"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072449736},{""text"":""We choose always the same color?"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072461756},{""text"":""Depends"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072484280},{""text"":""We try to split the points 50/50"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072496238},{""text"":""first of all, where are you from?"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072497807},{""text"":""Portugal and you?"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072505948},{""text"":""Tambem ahahah"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072509453},{""text"":""ahahahah"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072514360},{""text"":""às tantas conheço-te"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072519544},{""text"":""Lisboa?"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072534292},{""text"":""Achas que ha alguma regra no jogo ou vai ser random?"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072542390},{""text"":""Aveiro"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072546451},{""text"":""dá para falar não dá?"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072551655},{""text"":""durante o jogo"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072555652},{""text"":""se der logo vemos..."",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072565356},{""text"":""Eu pensava que so dava para falar agora, mas nao sei´"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072566555},{""text"":""se n der logo vemos"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072582586},{""text"":""ahahah"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072583392},{""text"":""até já"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072585611},{""text"":""boa sorte"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072586821},{""text"":""boa sorte´"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072590054}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67jN9tivPnbqWmo38,1,"cgugvWFr5gseXe8uo,XEe96M45hEB74tjmD",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":""da para falar"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072599631},{""text"":""yes"",""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""message"",""time"":1639072609916},{""text"":""vermelho"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072611655},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072614695},{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072615742}",true,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":8}}",0,,,,,,,,,,,,,,,,,,,,,,,,,A,21353,8,p1,A,22400,6,p2,,,,,,,,
WvoJhNirhMvmfEv9M,2,"4ZgrSJrTMSMMWAMxZ,s7M9jfGob46cPDYNJ",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072626044},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072630860}",true,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":4}}",1,,,,,,,,,,,,,,,,,,,,,,,,,A,10498,0,p1,B,5683,0,p2,,,,,,,,
S7hpKSxtHt2jy3bpe,3,"dMmXy8378TSPdcPNK,36DRKgCapNvHMJdoq",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072642571},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072644643}",true,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":6}}",2,,,,,,,,,,,,,,,,,,,,,,,,,B,8352,4,p1,B,6282,6,p2,,,,,,,,
vTHDF3zTtPT7tgyNR,4,"MuRysFyTpEnnY6Nw2,iwCxwh8NEPQXcWdDo",KMKga8KMs6QZFc9dR,2021-12-09T17:53:32Z,"{""text"":null,""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072654944},{""text"":""verde"",""playerId"":""zDMEyFj4dThs4gzrp"",""role"":""p2"",""type"":""message"",""time"":1639072657152},{""text"":null,""playerId"":""9d7wNGCZf54Nyvkts"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072656268}",true,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":8}}",3,,,,,,,,,,,,,,,,,,,,,,,,,A,5959,8,p1,A,4633,4,p2,,,,,,,,
