_id,gameId,AA.p1,AA.p2,AB.p1,AB.p2,BA.p1,BA.p2,BB.p1,BB.p2,repNum,playerId,payoff,response,role,time,box_A,box_B,AA,AB,BA,BB,playerIds,game_cond,chat_cond
qYkX8KTjBFpT8MmDn,cRkCaFGZKAci2ou5B,8,8,0,9,9,0,2,2,13,KCBYuikqNFAqrRDSb,9,B,p1,-0.095,green-crate,yellow-crate,8,0,9,2,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
WsA2nnTxsGHXcH24Q,cRkCaFGZKAci2ou5B,4,4,0,8,8,0,2,2,14,KCBYuikqNFAqrRDSb,0,A,p1,-0.101,pink-crate,orange-crate,4,0,8,2,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
XAmNjgN6eT74jdGH9,cRkCaFGZKAci2ou5B,4,4,0,9,9,0,2,2,15,KCBYuikqNFAqrRDSb,9,B,p1,-1.418,orange-crate,blue-crate,4,0,9,2,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
sQvy9D9ycmEC8seXq,cRkCaFGZKAci2ou5B,4,4,0,9,9,0,3,3,16,KCBYuikqNFAqrRDSb,4,A,p1,-0.618,aqua-crate,orange-crate,4,0,9,3,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
iFoa672Ajiu5yLE2f,cRkCaFGZKAci2ou5B,3,3,0,8,8,0,1,1,17,KCBYuikqNFAqrRDSb,3,A,p1,-1.092,purple-crate,green-crate,3,0,8,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
RS8hxfZgd3bCA6XvW,cRkCaFGZKAci2ou5B,4,4,0,7,7,0,3,3,18,KCBYuikqNFAqrRDSb,4,A,p1,-0.406,aqua-crate,green-crate,4,0,7,3,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
xvTz7xmx4dZvTM7CJ,cRkCaFGZKAci2ou5B,5,5,0,9,9,0,3,3,19,KCBYuikqNFAqrRDSb,0,A,p1,-1.445,green-crate,yellow-crate,5,0,9,3,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
85qmzKSkHaoXkBAnv,cRkCaFGZKAci2ou5B,5,5,0,8,8,0,2,2,20,KCBYuikqNFAqrRDSb,0,A,p1,-1.136,green-crate,yellow-crate,5,0,8,2,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
kZK4WrusFMH3QWruW,cRkCaFGZKAci2ou5B,3,3,0,7,7,0,1,1,21,KCBYuikqNFAqrRDSb,1,B,p1,-1.001,pink-crate,orange-crate,3,0,7,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
r3aHyEGRJAsbtrhQH,cRkCaFGZKAci2ou5B,6,6,0,8,8,0,5,5,22,KCBYuikqNFAqrRDSb,8,B,p1,1.207,yellow-crate,blue-crate,6,0,8,5,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
dNa62NjhKCueGrgW4,cRkCaFGZKAci2ou5B,6,6,0,7,7,0,4,4,23,KCBYuikqNFAqrRDSb,4,B,p1,-1.331,blue-crate,pink-crate,6,0,7,4,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
FFMXHEWhLKZPspnZH,cRkCaFGZKAci2ou5B,4,4,0,6,6,0,2,2,24,KCBYuikqNFAqrRDSb,6,B,p1,-0.588,green-crate,orange-crate,4,0,6,2,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
Q7afRK4QzLhubgyfe,cRkCaFGZKAci2ou5B,5,5,0,9,9,0,2,2,25,KCBYuikqNFAqrRDSb,9,B,p1,-1.475,green-crate,yellow-crate,5,0,9,2,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
3Xmns2uch7Wftt5zy,cRkCaFGZKAci2ou5B,4,4,0,5,5,0,2,2,26,KCBYuikqNFAqrRDSb,5,B,p1,0.114,purple-crate,blue-crate,4,0,5,2,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
SoDz5MLBedQxryg9f,cRkCaFGZKAci2ou5B,2,2,0,9,9,0,1,1,27,KCBYuikqNFAqrRDSb,1,B,p1,0.086,aqua-crate,blue-crate,2,0,9,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
TrMT2oNXHJecRB7qe,cRkCaFGZKAci2ou5B,3,3,0,7,7,0,1,1,28,KCBYuikqNFAqrRDSb,7,B,p1,-0.436,aqua-crate,blue-crate,3,0,7,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
bWuRQ4gwkXa4kJBdk,cRkCaFGZKAci2ou5B,5,5,0,8,8,0,1,1,29,KCBYuikqNFAqrRDSb,5,A,p1,-1.303,yellow-crate,crate,5,0,8,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
a4WyebRMPWcdHmAdr,cRkCaFGZKAci2ou5B,7,7,0,9,9,0,2,2,30,KCBYuikqNFAqrRDSb,9,B,p1,-0.275,purple-crate,blue-crate,7,0,9,2,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
g44vjYsW8ZzsiMMBF,cRkCaFGZKAci2ou5B,5,5,0,8,8,0,4,4,31,KCBYuikqNFAqrRDSb,5,A,p1,-1.129,green-crate,yellow-crate,5,0,8,4,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
yw4SF3oYDNgiNJhRW,cRkCaFGZKAci2ou5B,7,7,0,8,8,0,5,5,32,KCBYuikqNFAqrRDSb,0,A,p1,-1.677,purple-crate,green-crate,7,0,8,5,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
ejq3PpJamEc7oyxdL,cRkCaFGZKAci2ou5B,8,8,0,9,9,0,7,7,33,KCBYuikqNFAqrRDSb,8,A,p1,-1.381,purple-crate,pink-crate,8,0,9,7,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
aF8sxS5QzwMtyawQN,cRkCaFGZKAci2ou5B,7,7,0,9,9,0,1,1,34,KCBYuikqNFAqrRDSb,7,A,p1,-1.265,pink-crate,green-crate,7,0,9,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
spk8rZQn8GuzgftGx,cRkCaFGZKAci2ou5B,6,6,0,8,8,0,5,5,35,KCBYuikqNFAqrRDSb,0,A,p1,-1.497,aqua-crate,green-crate,6,0,8,5,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
oP8ZEWGn3RpEcQTwt,cRkCaFGZKAci2ou5B,8,8,0,9,9,0,4,4,36,KCBYuikqNFAqrRDSb,0,A,p1,-1.549,green-crate,purple-crate,8,0,9,4,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
gE2CrrwMdiMBvFxFt,cRkCaFGZKAci2ou5B,3,3,0,4,4,0,1,1,37,KCBYuikqNFAqrRDSb,0,A,p1,-0.61,yellow-crate,blue-crate,3,0,4,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
BeyKRJ8Zbq88wxxgz,cRkCaFGZKAci2ou5B,6,6,0,9,9,0,1,1,38,KCBYuikqNFAqrRDSb,6,A,p1,-1.765,green-crate,pink-crate,6,0,9,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
B8Fy7EYn6JGyevv4X,cRkCaFGZKAci2ou5B,5,5,0,6,6,0,4,4,39,KCBYuikqNFAqrRDSb,0,A,p1,-1.045,aqua-crate,green-crate,5,0,6,4,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
vmPbJqWfztgXFCPCi,cRkCaFGZKAci2ou5B,5,5,0,7,7,0,3,3,0,MxfHD7JyTiyWBAwFm,5,A,p2,4.358,yellow-crate,blue-crate,5,7,0,3,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
dGgr6JHirPEKdpmSs,cRkCaFGZKAci2ou5B,5,5,0,6,6,0,2,2,1,MxfHD7JyTiyWBAwFm,5,A,p2,11.47,green-crate,orange-crate,5,6,0,2,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
oP9m4M4GPizxdvSAf,cRkCaFGZKAci2ou5B,3,3,0,8,8,0,1,1,2,MxfHD7JyTiyWBAwFm,8,B,p2,17.054,blue-crate,crate,3,8,0,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
s9ZwsZuJADMM2s4YY,cRkCaFGZKAci2ou5B,6,6,0,7,7,0,5,5,3,MxfHD7JyTiyWBAwFm,7,B,p2,2.527,blue-crate,orange-crate,6,7,0,5,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
FmgqjFxjNiMXR4vLk,cRkCaFGZKAci2ou5B,3,3,0,4,4,0,1,1,4,MxfHD7JyTiyWBAwFm,4,B,p2,4.008,aqua-crate,crate,3,4,0,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
AaB84oc7wW7bFBydZ,cRkCaFGZKAci2ou5B,2,2,0,6,6,0,1,1,5,MxfHD7JyTiyWBAwFm,6,B,p2,4.896,purple-crate,yellow-crate,2,6,0,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
ZWCd9Xa2b5b7AFkeu,cRkCaFGZKAci2ou5B,6,6,0,8,8,0,3,3,6,MxfHD7JyTiyWBAwFm,3,B,p2,1.394,blue-crate,orange-crate,6,8,0,3,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
nk8khfyTRnFxiPEwH,cRkCaFGZKAci2ou5B,6,6,0,9,9,0,3,3,7,MxfHD7JyTiyWBAwFm,3,B,p2,-0.16,aqua-crate,orange-crate,6,9,0,3,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
5meTjXfjD69ckkZbd,cRkCaFGZKAci2ou5B,7,7,0,9,9,0,1,1,8,MxfHD7JyTiyWBAwFm,0,A,p2,-0.738,blue-crate,crate,7,9,0,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
fWhJZv5L4aYZikB4u,cRkCaFGZKAci2ou5B,5,5,0,6,6,0,3,3,9,MxfHD7JyTiyWBAwFm,3,B,p2,2.888,crate,purple-crate,5,6,0,3,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
42Tg8PQjZCsqJRThG,cRkCaFGZKAci2ou5B,4,4,0,8,8,0,1,1,10,MxfHD7JyTiyWBAwFm,4,A,p2,-0.785,blue-crate,green-crate,4,8,0,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
X56hEpaegLSCMmrFq,cRkCaFGZKAci2ou5B,6,6,0,7,7,0,1,1,11,MxfHD7JyTiyWBAwFm,7,B,p2,-0.63,purple-crate,pink-crate,6,7,0,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
CPKia6TgTL4HfqBbC,cRkCaFGZKAci2ou5B,2,2,0,3,3,0,1,1,12,MxfHD7JyTiyWBAwFm,1,B,p2,0.038,purple-crate,pink-crate,2,3,0,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
qYkX8KTjBFpT8MmDn,cRkCaFGZKAci2ou5B,8,8,0,9,9,0,2,2,13,MxfHD7JyTiyWBAwFm,0,A,p2,1.341,green-crate,yellow-crate,8,9,0,2,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
WsA2nnTxsGHXcH24Q,cRkCaFGZKAci2ou5B,4,4,0,8,8,0,2,2,14,MxfHD7JyTiyWBAwFm,8,B,p2,-0.282,pink-crate,orange-crate,4,8,0,2,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
XAmNjgN6eT74jdGH9,cRkCaFGZKAci2ou5B,4,4,0,9,9,0,2,2,15,MxfHD7JyTiyWBAwFm,0,A,p2,1.574,orange-crate,blue-crate,4,9,0,2,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
sQvy9D9ycmEC8seXq,cRkCaFGZKAci2ou5B,4,4,0,9,9,0,3,3,16,MxfHD7JyTiyWBAwFm,4,A,p2,0.102,aqua-crate,orange-crate,4,9,0,3,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
iFoa672Ajiu5yLE2f,cRkCaFGZKAci2ou5B,3,3,0,8,8,0,1,1,17,MxfHD7JyTiyWBAwFm,3,A,p2,-0.101,purple-crate,green-crate,3,8,0,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
RS8hxfZgd3bCA6XvW,cRkCaFGZKAci2ou5B,4,4,0,7,7,0,3,3,18,MxfHD7JyTiyWBAwFm,4,A,p2,0.801,aqua-crate,green-crate,4,7,0,3,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
xvTz7xmx4dZvTM7CJ,cRkCaFGZKAci2ou5B,5,5,0,9,9,0,3,3,19,MxfHD7JyTiyWBAwFm,9,B,p2,1.845,green-crate,yellow-crate,5,9,0,3,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
85qmzKSkHaoXkBAnv,cRkCaFGZKAci2ou5B,5,5,0,8,8,0,2,2,20,MxfHD7JyTiyWBAwFm,8,B,p2,0.246,green-crate,yellow-crate,5,8,0,2,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
kZK4WrusFMH3QWruW,cRkCaFGZKAci2ou5B,3,3,0,7,7,0,1,1,21,MxfHD7JyTiyWBAwFm,1,B,p2,1.246,pink-crate,orange-crate,3,7,0,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
r3aHyEGRJAsbtrhQH,cRkCaFGZKAci2ou5B,6,6,0,8,8,0,5,5,22,MxfHD7JyTiyWBAwFm,0,A,p2,1.059,yellow-crate,blue-crate,6,8,0,5,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
dNa62NjhKCueGrgW4,cRkCaFGZKAci2ou5B,6,6,0,7,7,0,4,4,23,MxfHD7JyTiyWBAwFm,4,B,p2,-0.182,blue-crate,pink-crate,6,7,0,4,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
FFMXHEWhLKZPspnZH,cRkCaFGZKAci2ou5B,4,4,0,6,6,0,2,2,24,MxfHD7JyTiyWBAwFm,0,A,p2,0.512,green-crate,orange-crate,4,6,0,2,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
Q7afRK4QzLhubgyfe,cRkCaFGZKAci2ou5B,5,5,0,9,9,0,2,2,25,MxfHD7JyTiyWBAwFm,0,A,p2,-0.404,green-crate,yellow-crate,5,9,0,2,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
3Xmns2uch7Wftt5zy,cRkCaFGZKAci2ou5B,4,4,0,5,5,0,2,2,26,MxfHD7JyTiyWBAwFm,0,A,p2,1.422,purple-crate,blue-crate,4,5,0,2,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
SoDz5MLBedQxryg9f,cRkCaFGZKAci2ou5B,2,2,0,9,9,0,1,1,27,MxfHD7JyTiyWBAwFm,1,B,p2,0.584,aqua-crate,blue-crate,2,9,0,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
TrMT2oNXHJecRB7qe,cRkCaFGZKAci2ou5B,3,3,0,7,7,0,1,1,28,MxfHD7JyTiyWBAwFm,0,A,p2,1.603,aqua-crate,blue-crate,3,7,0,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
bWuRQ4gwkXa4kJBdk,cRkCaFGZKAci2ou5B,5,5,0,8,8,0,1,1,29,MxfHD7JyTiyWBAwFm,5,A,p2,1.317,yellow-crate,crate,5,8,0,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
a4WyebRMPWcdHmAdr,cRkCaFGZKAci2ou5B,7,7,0,9,9,0,2,2,30,MxfHD7JyTiyWBAwFm,0,A,p2,0.59,purple-crate,blue-crate,7,9,0,2,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
g44vjYsW8ZzsiMMBF,cRkCaFGZKAci2ou5B,5,5,0,8,8,0,4,4,31,MxfHD7JyTiyWBAwFm,5,A,p2,0.087,green-crate,yellow-crate,5,8,0,4,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
yw4SF3oYDNgiNJhRW,cRkCaFGZKAci2ou5B,7,7,0,8,8,0,5,5,32,MxfHD7JyTiyWBAwFm,8,B,p2,-0.635,purple-crate,green-crate,7,8,0,5,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
ejq3PpJamEc7oyxdL,cRkCaFGZKAci2ou5B,8,8,0,9,9,0,7,7,33,MxfHD7JyTiyWBAwFm,8,A,p2,3.39,purple-crate,pink-crate,8,9,0,7,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
aF8sxS5QzwMtyawQN,cRkCaFGZKAci2ou5B,7,7,0,9,9,0,1,1,34,MxfHD7JyTiyWBAwFm,7,A,p2,1.117,pink-crate,green-crate,7,9,0,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
spk8rZQn8GuzgftGx,cRkCaFGZKAci2ou5B,6,6,0,8,8,0,5,5,35,MxfHD7JyTiyWBAwFm,8,B,p2,-0.68,aqua-crate,green-crate,6,8,0,5,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
oP8ZEWGn3RpEcQTwt,cRkCaFGZKAci2ou5B,8,8,0,9,9,0,4,4,36,MxfHD7JyTiyWBAwFm,9,B,p2,-0.809,green-crate,purple-crate,8,9,0,4,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
gE2CrrwMdiMBvFxFt,cRkCaFGZKAci2ou5B,3,3,0,4,4,0,1,1,37,MxfHD7JyTiyWBAwFm,4,B,p2,1.137,yellow-crate,blue-crate,3,4,0,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
BeyKRJ8Zbq88wxxgz,cRkCaFGZKAci2ou5B,6,6,0,9,9,0,1,1,38,MxfHD7JyTiyWBAwFm,6,A,p2,-0.691,green-crate,pink-crate,6,9,0,1,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
B8Fy7EYn6JGyevv4X,cRkCaFGZKAci2ou5B,5,5,0,6,6,0,4,4,39,MxfHD7JyTiyWBAwFm,6,B,p2,-0.23,aqua-crate,green-crate,5,6,0,4,"KCBYuikqNFAqrRDSb,MxfHD7JyTiyWBAwFm",PD,nochat
34M99S2zQ6kPMDQbg,mPRvDApZhurzrRhvj,5,5,0,7,7,0,2,2,0,gm2AT9yKrqXp3Lus8,5,A,p1,16.983,crate,green-crate,5,0,7,2,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
vXztB8LYqA4Dy3ztE,mPRvDApZhurzrRhvj,3,3,0,8,8,0,1,1,1,gm2AT9yKrqXp3Lus8,3,A,p1,6.876,yellow-crate,purple-crate,3,0,8,1,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
DmDHd6dgRdkWaCTto,mPRvDApZhurzrRhvj,6,6,0,9,9,0,2,2,2,gm2AT9yKrqXp3Lus8,6,A,p1,3.386,blue-crate,green-crate,6,0,9,2,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
TTCxrriZjdvdbQYaJ,mPRvDApZhurzrRhvj,3,3,0,8,8,0,1,1,3,gm2AT9yKrqXp3Lus8,3,A,p1,1.603,blue-crate,green-crate,3,0,8,1,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
rbwSmt56t3ujCwbwv,mPRvDApZhurzrRhvj,8,8,0,9,9,0,5,5,4,gm2AT9yKrqXp3Lus8,8,A,p1,2.113,orange-crate,pink-crate,8,0,9,5,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
PPEGRwoubXENPnFYt,mPRvDApZhurzrRhvj,8,8,0,9,9,0,7,7,5,gm2AT9yKrqXp3Lus8,9,B,p1,1.792,yellow-crate,orange-crate,8,0,9,7,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
573x2zJN5pknhzDzY,mPRvDApZhurzrRhvj,3,3,0,4,4,0,2,2,6,gm2AT9yKrqXp3Lus8,3,A,p1,4.294,blue-crate,purple-crate,3,0,4,2,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
68CoXJq7bjQLNKmQf,mPRvDApZhurzrRhvj,4,4,0,9,9,0,3,3,7,gm2AT9yKrqXp3Lus8,4,A,p1,1.661,green-crate,purple-crate,4,0,9,3,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
86EHzgtQaLEpNudCw,mPRvDApZhurzrRhvj,4,4,0,5,5,0,3,3,8,gm2AT9yKrqXp3Lus8,4,A,p1,2.393,aqua-crate,yellow-crate,4,0,5,3,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
bAfFdkaDywZHeQgkj,mPRvDApZhurzrRhvj,5,5,0,7,7,0,3,3,9,gm2AT9yKrqXp3Lus8,5,A,p1,1.362,purple-crate,aqua-crate,5,0,7,3,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
qZqFkX56dara2uDax,mPRvDApZhurzrRhvj,3,3,0,6,6,0,2,2,10,gm2AT9yKrqXp3Lus8,3,A,p1,2.564,pink-crate,orange-crate,3,0,6,2,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
PRz3h65szxG6rXyT2,mPRvDApZhurzrRhvj,2,2,0,8,8,0,1,1,11,gm2AT9yKrqXp3Lus8,2,A,p1,2.729,aqua-crate,pink-crate,2,0,8,1,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
CGQTM2unSumoZGWcn,mPRvDApZhurzrRhvj,7,7,0,8,8,0,6,6,12,gm2AT9yKrqXp3Lus8,7,A,p1,2.297,crate,yellow-crate,7,0,8,6,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
cY3puMbB5GC377nr5,mPRvDApZhurzrRhvj,6,6,0,9,9,0,1,1,13,gm2AT9yKrqXp3Lus8,6,A,p1,2.084,aqua-crate,crate,6,0,9,1,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
Zbam4WESb8yNYTZAL,mPRvDApZhurzrRhvj,7,7,0,8,8,0,6,6,14,gm2AT9yKrqXp3Lus8,7,A,p1,1.79,crate,orange-crate,7,0,8,6,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
4NNzPWomPXJ22fBcp,mPRvDApZhurzrRhvj,6,6,0,7,7,0,4,4,15,gm2AT9yKrqXp3Lus8,6,A,p1,1.45,green-crate,pink-crate,6,0,7,4,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
2TuNorcdYMWhrHrT3,mPRvDApZhurzrRhvj,2,2,0,3,3,0,1,1,16,gm2AT9yKrqXp3Lus8,2,A,p1,1.751,pink-crate,yellow-crate,2,0,3,1,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
MScg8F3Dhgph3RLRM,mPRvDApZhurzrRhvj,2,2,0,9,9,0,1,1,17,gm2AT9yKrqXp3Lus8,2,A,p1,1.782,blue-crate,aqua-crate,2,0,9,1,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
6T4Ld5FZzAeKEav76,mPRvDApZhurzrRhvj,6,6,0,8,8,0,5,5,18,gm2AT9yKrqXp3Lus8,6,A,p1,1.523,blue-crate,crate,6,0,8,5,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
SSa9WBSRtGs8b3fhx,mPRvDApZhurzrRhvj,4,4,0,9,9,0,2,2,19,gm2AT9yKrqXp3Lus8,4,A,p1,1.554,green-crate,yellow-crate,4,0,9,2,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
EW2r43eb33dYwJF9M,mPRvDApZhurzrRhvj,5,5,0,9,9,0,2,2,20,gm2AT9yKrqXp3Lus8,5,A,p1,0.882,green-crate,pink-crate,5,0,9,2,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
GpBoP56ZWcxq3YXzT,mPRvDApZhurzrRhvj,6,6,0,7,7,0,4,4,21,gm2AT9yKrqXp3Lus8,6,A,p1,1.451,orange-crate,purple-crate,6,0,7,4,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
qtnrFtTBBfGLxFwhT,mPRvDApZhurzrRhvj,3,3,0,8,8,0,1,1,22,gm2AT9yKrqXp3Lus8,3,A,p1,2.035,orange-crate,yellow-crate,3,0,8,1,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
9WDPYERCLczfJtGes,mPRvDApZhurzrRhvj,6,6,0,7,7,0,5,5,23,gm2AT9yKrqXp3Lus8,6,A,p1,1.863,yellow-crate,purple-crate,6,0,7,5,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
EYWYKWJR4QH5yCfhX,mPRvDApZhurzrRhvj,7,7,0,9,9,0,1,1,24,gm2AT9yKrqXp3Lus8,7,A,p1,1.311,orange-crate,yellow-crate,7,0,9,1,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
hMrh7MzDw8Qz2yw5J,mPRvDApZhurzrRhvj,8,8,0,9,9,0,2,2,25,gm2AT9yKrqXp3Lus8,8,A,p1,1.977,crate,green-crate,8,0,9,2,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
H8Mf4K2AwQDjQi8vg,mPRvDApZhurzrRhvj,8,8,0,9,9,0,1,1,26,gm2AT9yKrqXp3Lus8,8,A,p1,1.981,purple-crate,crate,8,0,9,1,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
CywMAAEEvt4LAb38m,mPRvDApZhurzrRhvj,3,3,0,8,8,0,1,1,27,gm2AT9yKrqXp3Lus8,3,A,p1,2.106,aqua-crate,pink-crate,3,0,8,1,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
QNBwqzxKNnBPqLBk9,mPRvDApZhurzrRhvj,6,6,0,9,9,0,1,1,28,gm2AT9yKrqXp3Lus8,6,A,p1,1.754,green-crate,yellow-crate,6,0,9,1,"gm2AT9yKrqXp3Lus8,jHq7wWM8HdT7Rck59",PD,nochat
