_id,index,stageIds,gameId,createdAt,data.targets,data.payoffs,data.repNum,data.chat,data.submitted,data.player_BSeugNZYoKLcMPEym_response,data.player_BSeugNZYoKLcMPEym_time,data.player_BSeugNZYoKLcMPEym_payoff,data.player_BSeugNZYoKLcMPEym_role,data.player_Dd3H5DvYdDQJGCaXP_response,data.player_Dd3H5DvYdDQJGCaXP_time,data.player_Dd3H5DvYdDQJGCaXP_payoff,data.player_Dd3H5DvYdDQJGCaXP_role,data.player_b7yQYd9yFDjGvqD5x_response,data.player_b7yQYd9yFDjGvqD5x_time,data.player_b7yQYd9yFDjGvqD5x_payoff,data.player_b7yQYd9yFDjGvqD5x_role,data.player_uBrwQfjsJ32taCjd5_response,data.player_uBrwQfjsJ32taCjd5_time,data.player_uBrwQfjsJ32taCjd5_payoff,data.player_uBrwQfjsJ32taCjd5_role,data.player_HyAYoQc6SaAsPLRMG_response,data.player_HyAYoQc6SaAsPLRMG_time,data.player_HyAYoQc6SaAsPLRMG_payoff,data.player_HyAYoQc6SaAsPLRMG_role,data.player_o9BQEnwK9mPZ7jK46_response,data.player_o9BQEnwK9mPZ7jK46_time,data.player_o9BQEnwK9mPZ7jK46_payoff,data.player_o9BQEnwK9mPZ7jK46_role,data.player_9KzxEKjPduYiBoEvK_response,data.player_9KzxEKjPduYiBoEvK_time,data.player_9KzxEKjPduYiBoEvK_payoff,data.player_9KzxEKjPduYiBoEvK_role,data.player_AnLPrjGHwQcnJAJx6_response,data.player_AnLPrjGHwQcnJAJx6_time,data.player_AnLPrjGHwQcnJAJx6_payoff,data.player_AnLPrjGHwQcnJAJx6_role,data.player_TTWhjiteFtwN9552j_response,data.player_TTWhjiteFtwN9552j_time,data.player_TTWhjiteFtwN9552j_payoff,data.player_TTWhjiteFtwN9552j_role,data.player_XhqREEJtcdPQkLHMZ_response,data.player_XhqREEJtcdPQkLHMZ_time,data.player_XhqREEJtcdPQkLHMZ_payoff,data.player_XhqREEJtcdPQkLHMZ_role
AjXiuCdKLSowjWBig,7,"bNgQEqCqQzetQgG9d,wpzfRo6ZpGXLpjDFb",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":4}}",7,"{""text"":""purple"",""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""message"",""time"":1636756050273},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756051665},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756052874}",true,,,,,,,,,,,,,,,,,B,8668,4,p2,B,9876,2,p1,,,,,,,,,,,,,,,,
d2b2J3RmZpQKge5Ti,8,"8MLb66sEoRkMZHAN3,pyWPumDNNm5YsNjcr",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":7},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":7,""p2"":9}}",8,"{""text"":""yellow"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756066811},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756067948},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756071264}",true,,,,,,,,,,,,,,,,,B,8947,9,p2,B,12264,7,p1,,,,,,,,,,,,,,,,
QpW4SaCg5vvL4e7tj,9,"9WvoZDMmgC3JgMSie,Lpusi5accv4mSHT6s",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":8}}",9,"{""text"":""yellow"",""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""message"",""time"":1636756086568},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756088050},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756089444}",true,,,,,,,,,,,,,,,,,A,10042,6,p2,A,11433,8,p1,,,,,,,,,,,,,,,,
T5T2kkGQg2tJEgkb8,10,"vaKHowr3TG9GB4ufi,DjkMB7fmiF4PNyB6Q",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":5}}",10,"{""text"":""blue"",""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""message"",""time"":1636756101465},{""text"":""purple"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756101735},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756106458},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756106472}",true,,,,,,,,,,,,,,,,,A,10415,0,p2,B,10377,0,p1,,,,,,,,,,,,,,,,
BsMg7Hq4SPJMJRp7M,11,"pXnWaKiakostyqdrt,xxs8ndnCXfGvjns2X",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":8}}",11,"{""text"":""purple"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756118547},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756120140},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756121725}",true,,,,,,,,,,,,,,,,,A,7118,4,p2,A,8702,8,p1,,,,,,,,,,,,,,,,
nxqrEy7CWPveFiYLF,12,"rtH3G2fWTEMPMwwNk,M2cd5ugQbzXxowfpL",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":7}}",12,"{""text"":""green"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756131646},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756132529},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756135617}",true,,,,,,,,,,,,,,,,,B,4505,7,p2,B,7597,3,p1,,,,,,,,,,,,,,,,
usP7evD2DbSy7yRnx,13,"YgC2z5nCiyJrEqXSn,iGJjvEohnTvhLANqL",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":9}}",13,"{""text"":""grey"",""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""message"",""time"":1636756149903},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756151528},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756152569}",true,,,,,,,,,,,,,,,,,B,9491,9,p2,B,10531,3,p1,,,,,,,,,,,,,,,,
xZysd2BGxMR6QtMCX,14,"v8pr2yd7pjt9AdFaZ,Nr74DhRYQHnzWXwSq",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":9}}",14,"{""text"":""green"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756164926},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756166201},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756166238}",true,,,,,,,,,,,,,,,,,A,7206,6,p2,A,7150,9,p1,,,,,,,,,,,,,,,,
PGn2JovHZW4P9RHfJ,15,"7xBKdxjuS8KZoBzDd,pf9yr7ai3iYmnSFoR",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":7},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":7,""p2"":9}}",15,"{""text"":""green"",""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""message"",""time"":1636756180608},{""text"":""green"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756182096},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756183077},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756183194}",true,,,,,,,,,,,,,,,,,B,10038,9,p2,B,10155,7,p1,,,,,,,,,,,,,,,,
rszpqHHDLLRC9FCYT,16,"SsnY2DWRpnoZy7dDz,KRxBHaexaysTjvArk",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":7},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":7,""p2"":8}}",16,"{""text"":""yellow"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756195423},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756196697},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756197561}",true,,,,,,,,,,,,,,,,,A,7655,7,p2,A,8516,8,p1,,,,,,,,,,,,,,,,
msoh7A3DhEQPyRzAJ,17,"EkTxEky2Sn5mja3bi,KHbfSxfdkS9HeyyTE",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":8}}",17,"{""text"":""red"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756211529},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756212446},{""text"":""purplw"",""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""message"",""time"":1636756213749},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756216287}",true,,,,,,,,,,,,,,,,,A,8385,0,p2,B,12223,0,p1,,,,,,,,,,,,,,,,
GZ65vDwHdrbgycxmL,18,"vzajyWrTiXfXhDAyB,aYr6JWRTyfLJLb3tL",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":7}}",18,"{""text"":""red"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756228551},{""text"":""red"",""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""message"",""time"":1636756229533},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756229609},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756232210}",true,,,,,,,,,,,,,,,,,B,6552,7,p2,B,9156,3,p1,,,,,,,,,,,,,,,,
sA33JwYCLQffFhtPv,19,"YqYucPXDAtDhzG5ns,NEXbZeMfERGASJqPX",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":8}}",19,"{""text"":""purple"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756248274},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756249483},{""text"":""purple"",""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""message"",""time"":1636756250013},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756252675}",true,,,,,,,,,,,,,,,,,B,11412,8,p2,B,14603,6,p1,,,,,,,,,,,,,,,,
esLLsmA2K2yA9Cwkz,20,"8yXTrHrdcYGXvaeB8,869Avs8M4BAJz4oKG",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":8}}",20,"{""text"":""green"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756264488},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756265613},{""text"":""green"",""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""message"",""time"":1636756267536},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756269513}",true,,,,,,,,,,,,,,,,,A,6518,3,p2,A,10418,8,p1,,,,,,,,,,,,,,,,
Nc6Kq57b9a33czxQK,21,"xKEnSEzhoxsxbhkv9,Tyw7voh8bepT6849P",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":5},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":5,""p2"":9}}",21,"{""text"":""brown"",""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""message"",""time"":1636756281956},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756283698},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756287647}",true,,,,,,,,,,,,,,,,,A,7631,5,p2,A,11578,9,p1,,,,,,,,,,,,,,,,
v5fgXmRk4SPrvktAz,22,"rKd4HFu2EGAQx3JPq,3qaFxDfSbZKxDPH6M",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":5},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":5,""p2"":8}}",22,"{""text"":""green"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756297588},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756298568},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756300862}",true,,,,,,,,,,,,,,,,,B,4479,8,p2,B,6771,5,p1,,,,,,,,,,,,,,,,
ziyrcafzyASMnGbf5,23,"5dPE6BpYc8F4Q4jYX,S7KnNnTACsnR2YSaE",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":7},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":7,""p2"":8}}",23,"{""text"":""red"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756312613},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756313635},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756316137}",true,,,,,,,,,,,,,,,,,A,6540,7,p2,A,9040,8,p1,,,,,,,,,,,,,,,,
kwWq9PiaQ8CS4Z85m,24,"NxeGsoqxG7dhGXj7M,5YSmjxQZ894DqyB6W",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":5},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":5,""p2"":8}}",24,"{""text"":""blue"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756327708},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756328938},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756329881}",true,,,,,,,,,,,,,,,,,B,6832,8,p2,B,7773,5,p1,,,,,,,,,,,,,,,,
KZ7Es3TFnGRXJ6548,25,"5ezExMAbwgTXcafAD,iKw7kbrxBQvBNvJuQ",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":5},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":5,""p2"":7}}",25,"{""text"":""green"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756340352},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756341246},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756344409}",true,,,,,,,,,,,,,,,,,A,5133,5,p2,A,8296,7,p1,,,,,,,,,,,,,,,,
GDwnbnZuamxsmgAGX,26,"MALniiTsTkZ8WaEBv,rrxHEAuGYFEx6BMCG",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":7}}",26,"{""text"":""brown"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756357962},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756358352},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756359025}",true,,,,,,,,,,,,,,,,,B,7906,7,p2,B,7211,3,p1,,,,,,,,,,,,,,,,
9ikJ5rB3xMH5qLaD3,27,"vAYhmqhc24DCoTy9Q,2Rx9E2iQKCCaD3px8",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":5}}",27,"{""text"":""pruple"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756369825},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756371020},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756371201}",true,,,,,,,,,,,,,,,,,A,6074,3,p2,A,5889,5,p1,,,,,,,,,,,,,,,,
a4oBh8GudrGbvE7xP,28,"j2XZJYzoKqcSvDeTA,c6mHpvkAGraT6eidS",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":7},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":7,""p2"":9}}",28,"{""text"":""brown"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756382274},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756383201},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756383447}",true,,,,,,,,,,,,,,,,,B,6077,9,p2,B,6326,7,p1,,,,,,,,,,,,,,,,
ywJKKkKf7XeywfiPM,29,"nkaqz4kfH4aaJtxhc,BLzxFE3H9wYvxcjb7",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":5},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":5,""p2"":8}}",29,"{""text"":""blue"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756394260},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756394342},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756395396}",true,,,,,,,,,,,,,,,,,A,5266,5,p2,A,4209,8,p1,,,,,,,,,,,,,,,,
rdtBus3ioRmyi33pT,30,"6ww8YJts3SSbaKoBe,qmLLHCbZHfDYz9sqq",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":8}}",30,"{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756404282},{""text"":""green"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756406542},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756408347}",true,,,,,,,,,,,,,,,,,B,2149,8,p2,B,6213,2,p1,,,,,,,,,,,,,,,,
uzSAystaxsmZ4Kqya,31,"YpxiXhtGKFkCKmPQM,BubJD5DhHAmEDC7bF",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":7}}",31,"{""text"":""brown"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756418067},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756419387},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756420634}",true,,,,,,,,,,,,,,,,,A,4254,2,p2,A,5501,7,p1,,,,,,,,,,,,,,,,
Y4FdbuaY2wYLiGvyk,32,"NegHiCRxaoHsdME7u,W5wj8qzhSPcWiDpBj",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":8}}",32,"{""text"":""green"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756431764},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756432781},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756432843}",true,,,,,,,,,,,,,,,,,B,5681,8,p2,B,5618,2,p1,,,,,,,,,,,,,,,,
