_id,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,exitReason,retiredAt,retiredReason,createdAt,data.bonus_log,data.role,data.name,data.avatar,data.nameColor,data.bonus,data.targets,data.clicked,data.scoreIncrement,data.exitTimeoutId,data.exited
x5zqmHdp4bdvxDtGE,,2024-10-28T16:49:09Z,,,ExitSurvey,2024-10-28T17:02:35Z,finished,,,,2024-10-28T16:48:25Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.72,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""}",A,0,,
tHEibiruKysdJbdKM,,2024-10-28T16:49:04Z,,,ExitSurvey,2024-10-28T17:02:35Z,finished,,,,2024-10-28T16:48:26Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,3.900000000000001,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}",B,7,,
PeATkYFGxgpB48rad,,2024-10-28T16:50:22Z,,,ExitSurvey,2024-10-28T17:04:52Z,finished,,,,2024-10-28T16:48:41Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.2399999999999998,"{""image"":""/experiment/green-crate.jpeg"",""label"":""B""},{""image"":""/experiment/crate.jpeg"",""label"":""A""}",B,0,,
d2izbdscLwgNw7gxs,,2024-10-28T16:50:04Z,,,ExitSurvey,2024-10-28T17:00:59Z,finished,,,,2024-10-28T16:49:08Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.5949999999999998,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}",A,0,,
CozXKPmSBzHRb2ZSQ,,2024-10-28T16:51:30Z,,,ExitSurvey,2024-10-28T17:03:52Z,finished,,,,2024-10-28T16:49:16Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,2.6850000000000005,"{""image"":""/experiment/crate.jpeg"",""label"":""B""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""}",B,11,,
cMrsgw4unrNBKJ6S4,,2024-10-28T16:49:45Z,,,ExitSurvey,2024-10-28T17:00:59Z,finished,,,,2024-10-28T16:49:35Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,2.6249999999999996,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}",B,11,,
GKPTFKTnW9Wxzbhbv,,2024-10-28T16:50:29Z,,,ExitSurvey,2024-10-28T17:04:52Z,finished,,,,2024-10-28T16:49:53Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,3.255000000000001,"{""image"":""/experiment/green-crate.jpeg"",""label"":""B""},{""image"":""/experiment/crate.jpeg"",""label"":""A""}",A,0,,
vpTpvag5vWYLWvKjx,,2024-10-28T16:50:54Z,,,ExitSurvey,2024-10-28T17:01:48Z,finished,,,,2024-10-28T16:49:57Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.055,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""},{""image"":""/experiment/green-crate.jpeg"",""label"":""A""}",A,7,,
QCtsAeaHwup9TdGnm,,,,,"Sorry,ExitSurvey",2024-10-28T16:59:33Z,gameFull,,,,2024-10-28T16:50:03Z,,,,,,,,,,,
rTYLER4yfAhTYhbJ3,,2024-10-28T16:50:31Z,,,ExitSurvey,2024-10-28T17:03:28Z,finished,,,,2024-10-28T16:50:04Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.51,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}",B,9,,
tvS6PRjoKjBRsBB89,,2024-10-28T16:51:46Z,,,ExitSurvey,2024-10-28T17:02:08Z,finished,,,,2024-10-28T16:50:08Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.6249999999999996,"{""image"":""/experiment/green-crate.jpeg"",""label"":""B""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""}",B,0,,
mH5Pxsobam26jhdPm,,2024-10-28T16:50:54Z,,,ExitSurvey,2024-10-28T17:03:28Z,finished,,,,2024-10-28T16:50:08Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,1.74,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}",B,2,,
zMSAYSEsFDD4xi77k,,2024-10-28T16:51:47Z,,,ExitSurvey,2024-10-28T17:03:41Z,finished,,,,2024-10-28T16:50:11Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.549999999999999,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""},{""image"":""/experiment/green-crate.jpeg"",""label"":""A""}",B,0,,
nmgdfxJ3DxHwZJzMD,,,,,,2024-10-28T17:07:11Z,gameLobbyTimedOut,,,,2024-10-28T16:50:22Z,,,,,,,,,,,
P7pbnjH7QjvMkC7yT,,2024-10-28T16:51:11Z,,,ExitSurvey,2024-10-28T17:01:48Z,finished,,,,2024-10-28T16:50:34Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,3.0749999999999997,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""},{""image"":""/experiment/green-crate.jpeg"",""label"":""A""}",A,7,,
LaWYuR7JXPQj5uXSx,,2024-10-28T16:52:16Z,,,ExitSurvey,2024-10-28T17:02:52Z,finished,,,,2024-10-28T16:50:39Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.58,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}",A,0,,
tNFN6wab5eDXgRC8o,,2024-10-28T16:52:01Z,,,ExitSurvey,2024-10-28T17:05:51Z,finished,,,,2024-10-28T16:50:40Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.5500000000000007,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}",B,0,,
LSR7cZEBoSMmbBpJz,,2024-10-28T16:51:41Z,,,ExitSurvey,2024-10-28T17:04:22Z,finished,,,,2024-10-28T16:50:41Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,3.3,"{""image"":""/experiment/green-crate.jpeg"",""label"":""B""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""}",A,9,,
6wLTg4trazrzhceRW,,2024-10-28T16:52:51Z,,,ExitSurvey,2024-10-28T17:04:01Z,finished,,,,2024-10-28T16:50:44Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,3.255,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}",A,3,,
aPKnCAdmJr6d9vNkj,,2024-10-28T16:51:14Z,,,ExitSurvey,2024-10-28T17:00:50Z,finished,,,,2024-10-28T16:50:44Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.2200000000000006,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}",B,0,,
smX8gPZoWuo5ZxSXh,,2024-10-28T16:51:45Z,,,ExitSurvey,2024-10-28T17:02:08Z,finished,,,,2024-10-28T16:50:47Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,4.2,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}",A,0,,
mYgSG54mAJCEium3A,,2024-10-28T16:51:55Z,,,ExitSurvey,2024-10-28T17:05:51Z,finished,,,,2024-10-28T16:50:47Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,2.0250000000000004,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""},{""image"":""/experiment/green-crate.jpeg"",""label"":""A""}",A,0,,
GhXjZ2KvWoyPb9mQs,,2024-10-28T16:53:11Z,,,ExitSurvey,2024-10-28T17:04:48Z,finished,,,,2024-10-28T16:50:49Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,1.4550000000000003,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""}",B,2,,
3r8SenDbcA8SCXZ6v,,2024-10-28T16:51:29Z,,,ExitSurvey,2024-10-28T17:00:50Z,finished,,,,2024-10-28T16:50:51Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,3.465,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""}",A,0,,
7Y2ErBEBnDakr9o7k,,2024-10-28T16:52:09Z,,,ExitSurvey,2024-10-28T17:10:28Z,finished,,,,2024-10-28T16:50:52Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,3.57,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""}",B,0,,
3xQtZxggMqPZTxQEi,,2024-10-28T16:52:09Z,,,ExitSurvey,2024-10-28T17:02:52Z,finished,,,,2024-10-28T16:50:58Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,3.375000000000001,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""},{""image"":""/experiment/crate.jpeg"",""label"":""A""}",B,11,,
gwgZcWjiTKc4TuExt,,2024-10-28T16:51:40Z,,,ExitSurvey,2024-10-28T17:04:22Z,finished,,,,2024-10-28T16:50:58Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.4350000000000005,"{""image"":""/experiment/green-crate.jpeg"",""label"":""B""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""}",A,8,,
bjCstgoL3vKyEzSpN,,2024-10-28T16:51:54Z,,,ExitSurvey,2024-10-28T17:03:41Z,finished,,,,2024-10-28T16:51:00Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,2.354999999999999,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""},{""image"":""/experiment/green-crate.jpeg"",""label"":""A""}",A,0,,
JdyjGTKnvFh96Bbxn,,2024-10-28T16:51:36Z,,,ExitSurvey,2024-10-28T17:03:52Z,finished,,,,2024-10-28T16:51:04Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.4749999999999996,"{""image"":""/experiment/crate.jpeg"",""label"":""B""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""}",A,0,,
n2xPFGoYegwCZmiyk,,2024-10-28T16:52:01Z,,,ExitSurvey,2024-10-28T17:10:28Z,finished,,,,2024-10-28T16:51:07Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.54,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}",A,0,,
hQims5K5qAymuGJKZ,,2024-10-28T16:52:56Z,,,ExitSurvey,2024-10-28T17:04:01Z,finished,,,,2024-10-28T16:51:10Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.7800000000000002,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""}",A,3,,
DXeZqysJycd59eZHG,,2024-10-28T16:55:30Z,,,ExitSurvey,2024-10-28T17:16:36Z,finished,,,,2024-10-28T16:51:28Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,1.7100000000000002,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}",A,9,,
kRabYcP3qmxLkLRx2,,2024-10-28T16:53:14Z,,,ExitSurvey,2024-10-28T17:05:13Z,finished,,,,2024-10-28T16:51:33Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,2.505,"{""image"":""/experiment/crate.jpeg"",""label"":""B""},{""image"":""/experiment/green-crate.jpeg"",""label"":""A""}",A,3,,
QaCzEKs8PG3DjQmzR,,,,,,2024-10-28T17:07:11Z,gameLobbyTimedOut,,,,2024-10-28T16:51:41Z,,,,,,,,,,,
4rnpL9K6u3FrzaKhR,,2024-10-28T16:52:45Z,,,ExitSurvey,2024-10-28T17:04:04Z,finished,,,,2024-10-28T16:51:42Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,2.1900000000000004,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""},{""image"":""/experiment/crate.jpeg"",""label"":""A""}",A,4,,
Q8nYsoaAtXQkw6ak8,,2024-10-28T16:52:24Z,,,ExitSurvey,2024-10-28T17:04:04Z,finished,,,,2024-10-28T16:51:46Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.4900000000000007,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}",A,4,,
a9XeKS8aHnTNnM5xr,,2024-10-28T16:52:57Z,,,ExitSurvey,2024-10-28T17:10:44Z,finished,,,,2024-10-28T16:51:49Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,4.3950000000000005,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""},{""image"":""/experiment/green-crate.jpeg"",""label"":""A""}",A,5,,
e5jhWFidiXrFQMS4J,,2024-10-28T16:53:18Z,,,ExitSurvey,2024-10-28T17:04:32Z,finished,,,,2024-10-28T16:51:54Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,1.4250000000000003,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""}",A,0,,
hfuCjBwQQ4F3aQQT3,,2024-10-28T16:53:22Z,,,ExitSurvey,2024-10-28T17:04:32Z,finished,,,,2024-10-28T16:51:54Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,1.77,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}",B,0,,
ZAXpQAk8yR5exAECw,,2024-10-28T16:54:10Z,,,ExitSurvey,2024-10-28T17:05:38Z,finished,,,,2024-10-28T16:51:56Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.8500000000000005,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}",B,10,,
ocyciRJxi5BdPFyzF,,2024-10-28T16:53:16Z,,,ExitSurvey,2024-10-28T17:05:13Z,finished,,,,2024-10-28T16:51:56Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.6999999999999997,"{""image"":""/experiment/crate.jpeg"",""label"":""B""},{""image"":""/experiment/green-crate.jpeg"",""label"":""A""}",A,3,,
ewzDxWb9kioHWB6ip,,2024-10-28T16:53:01Z,,,ExitSurvey,2024-10-28T17:10:44Z,finished,,,,2024-10-28T16:51:57Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,4.26,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""},{""image"":""/experiment/green-crate.jpeg"",""label"":""A""}",A,5,,
qffrYZnTbfDttCMvi,,2024-10-28T16:53:39Z,,,ExitSurvey,2024-10-28T17:10:58Z,finished,,,,2024-10-28T16:52:05Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,4.425,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""},{""image"":""/experiment/green-crate.jpeg"",""label"":""A""}",A,5,,
8qr6mYqoDbf92Qjn7,,2024-10-28T16:53:29Z,,,"Sorry,ExitSurvey",2024-10-28T16:54:54Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2024-10-28T16:52:05Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,0,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}",false,0,3408,true
H2Rv8faRqEpAAPjNz,,2024-10-28T16:53:04Z,,,ExitSurvey,2024-10-28T17:04:48Z,finished,,,,2024-10-28T16:52:06Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.894999999999999,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}",B,2,,
ezjHhJWL7CQXAi4xW,,,,,,2024-10-28T17:07:11Z,gameLobbyTimedOut,,,,2024-10-28T16:52:10Z,,,,,,,,,,,
H3X6xEzAdhr2Go4vE,,2024-10-28T16:53:53Z,,,ExitSurvey,2024-10-28T17:07:14Z,finished,,,,2024-10-28T16:52:14Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.8949999999999996,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}",B,11,,
AScXQQzDzKbmAP5BZ,,2024-10-28T16:53:53Z,,,ExitSurvey,2024-10-28T17:05:38Z,finished,,,,2024-10-28T16:52:16Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,1.62,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""}",A,0,,
BzAGxoxh5LkThSs7Q,,2024-10-28T16:53:52Z,,,ExitSurvey,2024-10-28T17:07:14Z,finished,,,,2024-10-28T16:52:57Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,2.775,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}",A,0,,
oA3epuFnYJqtycxRg,,2024-10-28T16:53:43Z,,,ExitSurvey,2024-10-28T17:10:58Z,finished,,,,2024-10-28T16:53:03Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,3.869999999999999,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}",A,5,,
jYKJoBqL3xvgQLriF,,2024-10-28T16:54:52Z,,,ExitSurvey,2024-10-28T17:06:33Z,finished,,,,2024-10-28T16:53:06Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,2.265,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}",B,3,,
gcoy6797ewaiiMAyX,,2024-10-28T16:55:13Z,,,ExitSurvey,2024-10-28T17:16:36Z,finished,,,,2024-10-28T16:53:07Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,1.6800000000000002,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}",A,9,,
zJygzzMt3apahgnX7,,2024-10-28T16:53:37Z,,,,2024-10-28T17:22:28Z,gameCancelled,,,,2024-10-28T16:53:27Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,0,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}",false,0,,
unFeTRnW4PnY7dQsq,,2024-10-28T16:55:56Z,,,ExitSurvey,2024-10-28T17:05:49Z,finished,,,,2024-10-28T16:53:52Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.85,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}",A,3,,
d6JvkZc7Q6G86cnKp,,2024-10-28T16:56:58Z,,,ExitSurvey,2024-10-28T17:10:15Z,finished,,,,2024-10-28T16:54:12Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,2.49,"{""image"":""/experiment/crate.jpeg"",""label"":""B""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""}",B,6,,
QejdNgsDzKqQemCyP,,2024-10-28T16:57:36Z,,,ExitSurvey,2024-10-28T17:14:31Z,finished,,,,2024-10-28T16:54:13Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,2.085,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}",A,0,,
kSZYCtXSYf6XewyWx,,2024-10-28T16:56:51Z,,,ExitSurvey,2024-10-28T17:10:15Z,finished,,,,2024-10-28T16:54:17Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,1.38,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}",B,9,,
zTxKPK3WtauFFsYCs,,2024-10-28T16:55:06Z,,,ExitSurvey,2024-10-28T17:06:33Z,finished,,,,2024-10-28T16:54:30Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.2699999999999996,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}",B,3,,
kzgrp8BjmvSWyfn7S,,2024-10-28T16:55:37Z,,,ExitSurvey,2024-10-28T17:05:49Z,finished,,,,2024-10-28T16:55:10Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,2.19,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""}",A,3,,
BCvfmZxWJcNMC2H66,,2024-10-28T16:56:10Z,,,ExitSurvey,2024-10-28T17:07:58Z,finished,,,,2024-10-28T16:55:12Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,2.1,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""},{""image"":""/experiment/green-crate.jpeg"",""label"":""A""}",B,0,,
wqZC4jRgycLJAHxiE,,2024-10-28T17:01:33Z,,,ExitSurvey,2024-10-28T17:14:31Z,finished,,,,2024-10-28T16:55:31Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.9150000000000005,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}",B,12,,
q9hgqfmf3oaPiYPPe,,2024-10-28T16:56:20Z,,,ExitSurvey,2024-10-28T17:07:58Z,finished,,,,2024-10-28T16:55:35Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.0700000000000007,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""},{""image"":""/experiment/green-crate.jpeg"",""label"":""A""}",A,0,,
82d8ZAixBZk7ASgTD,,2024-10-28T17:02:10Z,,,"Sorry,ExitSurvey",2024-10-28T17:07:11Z,gameLobbyTimedOut,,,,2024-10-28T16:56:01Z,,,,,,,,,,,
4CysHWeo8FJFJCakb,,,,,Sorry,2024-10-28T17:07:11Z,gameLobbyTimedOut,,,,2024-10-28T16:59:54Z,,,,,,,,,,,
8ABEWCSdd4wZTyuaj,,2024-10-28T17:25:12Z,,,ExitSurvey,2024-10-28T17:41:36Z,finished,,,,2024-10-28T17:23:47Z,,p2,Repi,/avatars/jdenticon/Samuel,#8138A8,3.9449999999999994,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}",A,9,,
mwRL3yTCmGXNnBxGM,,2024-10-28T17:24:53Z,,,ExitSurvey,2024-10-28T17:34:34Z,finished,,,,2024-10-28T17:23:48Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.2850000000000006,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""}",B,0,,
csrdgcBi2hCSmTm4E,,2024-10-28T17:25:20Z,,,ExitSurvey,2024-10-28T17:41:36Z,finished,,,,2024-10-28T17:23:51Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.885,"{""image"":""/experiment/green-crate.jpeg"",""label"":""B""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""}",A,9,,
nf94k7G6ZAJNKabfw,,2024-10-28T17:24:41Z,,,"Sorry,ExitSurvey",2024-10-28T19:32:29Z,finished,It looks like one of your partners disconnected before you could finish the experiment!,,,2024-10-28T17:23:54Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,0,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}",false,0,1980,true
c6sok6FsapHwMxFDF,,2024-10-28T17:24:41Z,,,ExitSurvey,2024-10-28T17:36:39Z,finished,,,,2024-10-28T17:23:56Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,2.670000000000001,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""},{""image"":""/experiment/crate.jpeg"",""label"":""A""}",A,10,,
vynii9gRqNLcwim93,,2024-10-28T17:26:41Z,,,ExitSurvey,2024-10-28T17:46:43Z,finished,,,,2024-10-28T17:23:57Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.7199999999999998,"{""image"":""/experiment/crate.jpeg"",""label"":""B""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""}",A,5,,
jGkcZdu9J3L9cpHgm,,2024-10-28T17:24:58Z,,,ExitSurvey,2024-10-28T17:34:52Z,finished,,,,2024-10-28T17:23:58Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,2.1750000000000007,"{""image"":""/experiment/green-crate.jpeg"",""label"":""B""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""}",A,5,,
xqwkjZfT8faDLdPaR,,2024-10-28T17:25:02Z,,,ExitSurvey,2024-10-28T17:34:52Z,finished,,,,2024-10-28T17:23:59Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.2950000000000004,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}",A,2,,
qPWiHRpQBAR6Cu6Ku,,2024-10-28T17:24:36Z,,,ExitSurvey,2024-10-28T17:36:39Z,finished,,,,2024-10-28T17:24:02Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,1.5150000000000001,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""},{""image"":""/experiment/crate.jpeg"",""label"":""A""}",A,10,,
ZaMGDvKvAhnfoSHXm,,2024-10-28T17:25:31Z,,,ExitSurvey,2024-10-28T17:56:02Z,finished,,,,2024-10-28T17:24:04Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.2100000000000004,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}",A,0,,
uMDSpfX2Pj769XjQS,,2024-10-28T17:25:46Z,,,ExitSurvey,2024-10-28T17:37:04Z,finished,,,,2024-10-28T17:24:05Z,,p2,Minu,/avatars/jdenticon/Alaina,#7ACC66,2.0250000000000004,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""}",A,0,,
XugxgnTMShcXQ7bFt,,2024-10-28T17:24:51Z,,,ExitSurvey,2024-10-28T17:34:34Z,finished,,,,2024-10-28T17:24:07Z,,p1,Repi,/avatars/jdenticon/Samuel,#8138A8,1.395,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""}",A,0,,
vbesf5hZ6NNPjWSqa,,2024-10-28T17:25:22Z,,,ExitSurvey,2024-10-28T17:57:20Z,finished,,,,2024-10-28T17:24:10Z,,p1,Minu,/avatars/jdenticon/Alaina,#7ACC66,3.8400000000000003,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}",A,0,,
