_id,gameId,gametype,AA.p1,AA.p2,AB.p1,AB.p2,BA.p1,BA.p2,BB.p1,BB.p2,repNum,playerId,payoff,response,role,time,box_A,box_B,AA,AB,BA,BB,type,playerIds,game_cond,chat_cond
PqyDKgTDJWiYkxid2,xDNsr9bXt96nNEchN,BoS,6,5,0,0,0,0,5,6,4,JsZpLW3owe8Pa6spv,6,B,p2,9.516,blue-crate,orange-crate,5,0,0,6,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
TuA7CGtfXQdPv47Bb,xDNsr9bXt96nNEchN,hardPD,2,2,0,7,7,0,1,1,5,JsZpLW3owe8Pa6spv,7,B,p2,27.659,crate,purple-crate,2,7,0,1,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
ijYsJDQamKCf4bxHd,xDNsr9bXt96nNEchN,spikeBoS,28,5,0,0,0,0,5,28,6,JsZpLW3owe8Pa6spv,5,A,p2,26.627,blue-crate,crate,5,0,0,28,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
YboTep2hLQN3Y4xw8,xDNsr9bXt96nNEchN,hardPD,3,3,0,8,8,0,1,1,7,JsZpLW3owe8Pa6spv,8,B,p2,20.669,blue-crate,yellow-crate,3,8,0,1,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
qCSuagjoDXqiMn5wT,xDNsr9bXt96nNEchN,hardPD,3,3,0,9,9,0,2,2,8,JsZpLW3owe8Pa6spv,9,B,p2,7.428,green-crate,blue-crate,3,9,0,2,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
S7yDAJnRbHo7y4RZW,xDNsr9bXt96nNEchN,BoS,6,2,0,0,0,0,2,6,9,JsZpLW3owe8Pa6spv,2,A,p2,12.48,green-crate,orange-crate,2,0,0,6,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
w8bGoLrQzG87xQTcc,xDNsr9bXt96nNEchN,hardPD,4,4,0,10,10,0,1,1,10,JsZpLW3owe8Pa6spv,10,B,p2,11.764,yellow-crate,purple-crate,4,10,0,1,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
trWHxc83iuYfFS4Nn,xDNsr9bXt96nNEchN,hardPD,4,4,0,10,10,0,3,3,11,JsZpLW3owe8Pa6spv,0,A,p2,11.062,purple-crate,crate,4,10,0,3,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
yW4wowY439z5LAaFv,xDNsr9bXt96nNEchN,easyPD,8,8,0,12,12,0,7,7,12,JsZpLW3owe8Pa6spv,8,A,p2,14.013,blue-crate,yellow-crate,8,12,0,7,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
pHeuNv6e4uQhb9pXd,xDNsr9bXt96nNEchN,BoS,7,5,0,0,0,0,5,7,13,JsZpLW3owe8Pa6spv,0,A,p2,12.023,purple-crate,yellow-crate,5,0,0,7,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
EMMyiBcm7v8RzkwYj,xDNsr9bXt96nNEchN,easyPD,11,11,0,12,12,0,1,1,14,JsZpLW3owe8Pa6spv,0,A,p2,29.42,aqua-crate,orange-crate,11,12,0,1,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
wHmpgJYhAhErTPzES,xDNsr9bXt96nNEchN,spikeBoS,30,3,0,0,0,0,3,30,15,JsZpLW3owe8Pa6spv,30,B,p2,13.681,orange-crate,aqua-crate,3,0,0,30,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
Nvw7tjZYo5E8C9iLn,xDNsr9bXt96nNEchN,hardPD,4,4,0,11,11,0,2,2,16,JsZpLW3owe8Pa6spv,0,A,p2,15.162,purple-crate,green-crate,4,11,0,2,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
Emf8bSn9vro3R4WJG,xDNsr9bXt96nNEchN,easyPD,6,6,0,12,12,0,2,2,17,JsZpLW3owe8Pa6spv,6,A,p2,20.824,green-crate,pink-crate,6,12,0,2,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
cciaPbyuabHrZzPRR,xDNsr9bXt96nNEchN,hardPD,3,3,0,10,10,0,1,1,18,JsZpLW3owe8Pa6spv,1,B,p2,12.052,aqua-crate,orange-crate,3,10,0,1,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
hMKGsPweSCzGM4XA6,xDNsr9bXt96nNEchN,BoS,9,4,0,0,0,0,4,9,19,JsZpLW3owe8Pa6spv,4,A,p2,12.152,aqua-crate,pink-crate,4,0,0,9,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
6sNEHQceS6qwRQM8o,xDNsr9bXt96nNEchN,BoS,9,8,0,0,0,0,8,9,20,JsZpLW3owe8Pa6spv,9,B,p2,8.764,yellow-crate,orange-crate,8,0,0,9,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
wX33WxM6WZCM7fHuq,xDNsr9bXt96nNEchN,hardPD,3,3,0,12,12,0,2,2,21,JsZpLW3owe8Pa6spv,12,B,p2,11.773,aqua-crate,green-crate,3,12,0,2,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
zKQJxme4GEqqvBEQa,xDNsr9bXt96nNEchN,spikeBoS,28,3,0,0,0,0,3,28,22,JsZpLW3owe8Pa6spv,3,A,p2,25.108,purple-crate,orange-crate,3,0,0,28,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
nxzZXv7YhgR4Rn3EH,xDNsr9bXt96nNEchN,BoS,9,4,0,0,0,0,4,9,23,JsZpLW3owe8Pa6spv,9,B,p2,7.794,pink-crate,yellow-crate,4,0,0,9,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
HwDHMzCq5kDfNEZQn,xDNsr9bXt96nNEchN,easyPD,7,7,0,12,12,0,2,2,24,JsZpLW3owe8Pa6spv,12,B,p2,11.727,yellow-crate,crate,7,12,0,2,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
3gw4khPz8RcXqpeF8,xDNsr9bXt96nNEchN,BoS,9,7,0,0,0,0,7,9,25,JsZpLW3owe8Pa6spv,7,A,p2,14.882,blue-crate,crate,7,0,0,9,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
pwMHmR4xiavW95FGE,xDNsr9bXt96nNEchN,hardPD,3,3,0,9,9,0,1,1,26,JsZpLW3owe8Pa6spv,9,B,p2,12.512,yellow-crate,aqua-crate,3,9,0,1,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
Y2p3wSkAJgBzxfEZc,xDNsr9bXt96nNEchN,BoS,6,3,0,0,0,0,3,6,27,JsZpLW3owe8Pa6spv,3,A,p2,10.425,green-crate,crate,3,0,0,6,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
62uXGSHjxKzvvckwN,xDNsr9bXt96nNEchN,hardPD,5,5,0,11,11,0,4,4,28,JsZpLW3owe8Pa6spv,0,A,p2,24.996,purple-crate,green-crate,5,11,0,4,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
uK7iLBmY4sJMHEHka,xDNsr9bXt96nNEchN,easyPD,9,9,0,10,10,0,7,7,29,JsZpLW3owe8Pa6spv,10,B,p2,12.3,crate,yellow-crate,9,10,0,7,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
QfdAxLyKXpRtkCRxB,xDNsr9bXt96nNEchN,easyPD,7,7,0,8,8,0,5,5,30,JsZpLW3owe8Pa6spv,7,A,p2,12.25,green-crate,crate,7,8,0,5,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
PTHZvQacFQeCedn9f,xDNsr9bXt96nNEchN,spikeBoS,29,6,0,0,0,0,6,29,31,JsZpLW3owe8Pa6spv,0,B,p2,14.869,pink-crate,orange-crate,6,0,0,29,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
KYXbkEyqRWjEHM42i,xDNsr9bXt96nNEchN,easyPD,6,6,0,9,9,0,4,4,32,JsZpLW3owe8Pa6spv,6,A,p2,11.466,blue-crate,orange-crate,6,9,0,4,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
KSEvfyoTMB8JiDP2S,xDNsr9bXt96nNEchN,BoS,5,2,0,0,0,0,2,5,33,JsZpLW3owe8Pa6spv,2,A,p2,8.357,purple-crate,crate,2,0,0,5,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
h8rrQQut7Xhai3RB8,xDNsr9bXt96nNEchN,hardPD,3,3,0,11,11,0,1,1,34,JsZpLW3owe8Pa6spv,0,A,p2,23.753,aqua-crate,green-crate,3,11,0,1,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
6cKZb4XadecsBz7Yh,xDNsr9bXt96nNEchN,BoS,8,3,0,0,0,0,3,8,35,JsZpLW3owe8Pa6spv,8,B,p2,6.785,yellow-crate,blue-crate,3,0,0,8,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
ZcJDTDXwseASq9NYx,xDNsr9bXt96nNEchN,easyPD,6,6,0,11,11,0,3,3,36,JsZpLW3owe8Pa6spv,11,B,p2,11.869,green-crate,orange-crate,6,11,0,3,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
eLvD9wqwZcd9GhvKh,xDNsr9bXt96nNEchN,BoS,6,3,0,0,0,0,3,6,37,JsZpLW3owe8Pa6spv,3,A,p2,6.374,crate,aqua-crate,3,0,0,6,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
q63oHvv9qNj5RREri,xDNsr9bXt96nNEchN,easyPD,10,10,0,11,11,0,9,9,38,JsZpLW3owe8Pa6spv,10,A,p2,16.146,aqua-crate,purple-crate,10,11,0,9,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
Ay8s3b5GLcx7fHdwy,xDNsr9bXt96nNEchN,easyPD,5,5,0,9,9,0,1,1,39,JsZpLW3owe8Pa6spv,5,A,p2,21.407,blue-crate,crate,5,9,0,1,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
oB7unPRF4ykt2YHHw,xDNsr9bXt96nNEchN,BoS,7,5,0,0,0,0,5,7,0,vynii9gRqNLcwim93,7,A,p1,46.421,pink-crate,green-crate,7,0,0,5,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
dSjzKhrfSypm5hYyr,xDNsr9bXt96nNEchN,BoS,8,4,0,0,0,0,4,8,1,vynii9gRqNLcwim93,4,B,p1,52.362,green-crate,pink-crate,8,0,0,4,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
CwSjePcezqAoX4vEj,xDNsr9bXt96nNEchN,BoS,8,4,0,0,0,0,4,8,2,vynii9gRqNLcwim93,8,A,p1,12.722,aqua-crate,pink-crate,8,0,0,4,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
vxKrKtd72Eroyan7k,xDNsr9bXt96nNEchN,easyPD,11,11,0,12,12,0,4,4,3,vynii9gRqNLcwim93,11,A,p1,12.52,orange-crate,aqua-crate,11,0,12,4,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
PqyDKgTDJWiYkxid2,xDNsr9bXt96nNEchN,BoS,6,5,0,0,0,0,5,6,4,vynii9gRqNLcwim93,5,B,p1,10.085,blue-crate,orange-crate,6,0,0,5,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
TuA7CGtfXQdPv47Bb,xDNsr9bXt96nNEchN,hardPD,2,2,0,7,7,0,1,1,5,vynii9gRqNLcwim93,0,A,p1,27.209,crate,purple-crate,2,0,7,1,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
ijYsJDQamKCf4bxHd,xDNsr9bXt96nNEchN,spikeBoS,28,5,0,0,0,0,5,28,6,vynii9gRqNLcwim93,28,A,p1,24.793,blue-crate,crate,28,0,0,5,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
YboTep2hLQN3Y4xw8,xDNsr9bXt96nNEchN,hardPD,3,3,0,8,8,0,1,1,7,vynii9gRqNLcwim93,0,A,p1,21.882,blue-crate,yellow-crate,3,0,8,1,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
qCSuagjoDXqiMn5wT,xDNsr9bXt96nNEchN,hardPD,3,3,0,9,9,0,2,2,8,vynii9gRqNLcwim93,0,A,p1,8.401,green-crate,blue-crate,3,0,9,2,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
S7yDAJnRbHo7y4RZW,xDNsr9bXt96nNEchN,BoS,6,2,0,0,0,0,2,6,9,vynii9gRqNLcwim93,6,A,p1,11.175,green-crate,orange-crate,6,0,0,2,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
w8bGoLrQzG87xQTcc,xDNsr9bXt96nNEchN,hardPD,4,4,0,10,10,0,1,1,10,vynii9gRqNLcwim93,0,A,p1,11.054,yellow-crate,purple-crate,4,0,10,1,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
trWHxc83iuYfFS4Nn,xDNsr9bXt96nNEchN,hardPD,4,4,0,10,10,0,3,3,11,vynii9gRqNLcwim93,10,B,p1,9.436,purple-crate,crate,4,0,10,3,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
yW4wowY439z5LAaFv,xDNsr9bXt96nNEchN,easyPD,8,8,0,12,12,0,7,7,12,vynii9gRqNLcwim93,8,A,p1,14.949,blue-crate,yellow-crate,8,0,12,7,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
pHeuNv6e4uQhb9pXd,xDNsr9bXt96nNEchN,BoS,7,5,0,0,0,0,5,7,13,vynii9gRqNLcwim93,0,B,p1,7.703,purple-crate,yellow-crate,7,0,0,5,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
EMMyiBcm7v8RzkwYj,xDNsr9bXt96nNEchN,easyPD,11,11,0,12,12,0,1,1,14,vynii9gRqNLcwim93,12,B,p1,33.089,aqua-crate,orange-crate,11,0,12,1,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
wHmpgJYhAhErTPzES,xDNsr9bXt96nNEchN,spikeBoS,30,3,0,0,0,0,3,30,15,vynii9gRqNLcwim93,3,B,p1,12.657,orange-crate,aqua-crate,30,0,0,3,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
Nvw7tjZYo5E8C9iLn,xDNsr9bXt96nNEchN,hardPD,4,4,0,11,11,0,2,2,16,vynii9gRqNLcwim93,11,B,p1,15.51,purple-crate,green-crate,4,0,11,2,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
Emf8bSn9vro3R4WJG,xDNsr9bXt96nNEchN,easyPD,6,6,0,12,12,0,2,2,17,vynii9gRqNLcwim93,6,A,p1,22.505,green-crate,pink-crate,6,0,12,2,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
cciaPbyuabHrZzPRR,xDNsr9bXt96nNEchN,hardPD,3,3,0,10,10,0,1,1,18,vynii9gRqNLcwim93,1,B,p1,11.063,aqua-crate,orange-crate,3,0,10,1,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
hMKGsPweSCzGM4XA6,xDNsr9bXt96nNEchN,BoS,9,4,0,0,0,0,4,9,19,vynii9gRqNLcwim93,9,A,p1,13.196,aqua-crate,pink-crate,9,0,0,4,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
6sNEHQceS6qwRQM8o,xDNsr9bXt96nNEchN,BoS,9,8,0,0,0,0,8,9,20,vynii9gRqNLcwim93,8,B,p1,10.156,yellow-crate,orange-crate,9,0,0,8,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
wX33WxM6WZCM7fHuq,xDNsr9bXt96nNEchN,hardPD,3,3,0,12,12,0,2,2,21,vynii9gRqNLcwim93,0,A,p1,12.826,aqua-crate,green-crate,3,0,12,2,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
zKQJxme4GEqqvBEQa,xDNsr9bXt96nNEchN,spikeBoS,28,3,0,0,0,0,3,28,22,vynii9gRqNLcwim93,28,A,p1,22.758,purple-crate,orange-crate,28,0,0,3,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
nxzZXv7YhgR4Rn3EH,xDNsr9bXt96nNEchN,BoS,9,4,0,0,0,0,4,9,23,vynii9gRqNLcwim93,4,B,p1,5.757,pink-crate,yellow-crate,9,0,0,4,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
HwDHMzCq5kDfNEZQn,xDNsr9bXt96nNEchN,easyPD,7,7,0,12,12,0,2,2,24,vynii9gRqNLcwim93,0,A,p1,13.128,yellow-crate,crate,7,0,12,2,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
3gw4khPz8RcXqpeF8,xDNsr9bXt96nNEchN,BoS,9,7,0,0,0,0,7,9,25,vynii9gRqNLcwim93,9,A,p1,16.237,blue-crate,crate,9,0,0,7,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
pwMHmR4xiavW95FGE,xDNsr9bXt96nNEchN,hardPD,3,3,0,9,9,0,1,1,26,vynii9gRqNLcwim93,0,A,p1,14.66,yellow-crate,aqua-crate,3,0,9,1,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
Y2p3wSkAJgBzxfEZc,xDNsr9bXt96nNEchN,BoS,6,3,0,0,0,0,3,6,27,vynii9gRqNLcwim93,6,A,p1,6.895,green-crate,crate,6,0,0,3,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
62uXGSHjxKzvvckwN,xDNsr9bXt96nNEchN,hardPD,5,5,0,11,11,0,4,4,28,vynii9gRqNLcwim93,11,B,p1,26.181,purple-crate,green-crate,5,0,11,4,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
uK7iLBmY4sJMHEHka,xDNsr9bXt96nNEchN,easyPD,9,9,0,10,10,0,7,7,29,vynii9gRqNLcwim93,0,A,p1,14.062,crate,yellow-crate,9,0,10,7,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
QfdAxLyKXpRtkCRxB,xDNsr9bXt96nNEchN,easyPD,7,7,0,8,8,0,5,5,30,vynii9gRqNLcwim93,7,A,p1,12.716,green-crate,crate,7,0,8,5,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
PTHZvQacFQeCedn9f,xDNsr9bXt96nNEchN,spikeBoS,29,6,0,0,0,0,6,29,31,vynii9gRqNLcwim93,0,A,p1,12.933,pink-crate,orange-crate,29,0,0,6,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
KYXbkEyqRWjEHM42i,xDNsr9bXt96nNEchN,easyPD,6,6,0,9,9,0,4,4,32,vynii9gRqNLcwim93,6,A,p1,12.833,blue-crate,orange-crate,6,0,9,4,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
KSEvfyoTMB8JiDP2S,xDNsr9bXt96nNEchN,BoS,5,2,0,0,0,0,2,5,33,vynii9gRqNLcwim93,5,A,p1,9.84,purple-crate,crate,5,0,0,2,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
h8rrQQut7Xhai3RB8,xDNsr9bXt96nNEchN,hardPD,3,3,0,11,11,0,1,1,34,vynii9gRqNLcwim93,11,B,p1,25.054,aqua-crate,green-crate,3,0,11,1,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
6cKZb4XadecsBz7Yh,xDNsr9bXt96nNEchN,BoS,8,3,0,0,0,0,3,8,35,vynii9gRqNLcwim93,3,B,p1,6.547,yellow-crate,blue-crate,8,0,0,3,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
ZcJDTDXwseASq9NYx,xDNsr9bXt96nNEchN,easyPD,6,6,0,11,11,0,3,3,36,vynii9gRqNLcwim93,0,A,p1,14.29,green-crate,orange-crate,6,0,11,3,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
eLvD9wqwZcd9GhvKh,xDNsr9bXt96nNEchN,BoS,6,3,0,0,0,0,3,6,37,vynii9gRqNLcwim93,6,A,p1,7.14,crate,aqua-crate,6,0,0,3,BoS,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
q63oHvv9qNj5RREri,xDNsr9bXt96nNEchN,easyPD,10,10,0,11,11,0,9,9,38,vynii9gRqNLcwim93,10,A,p1,18.75,aqua-crate,purple-crate,10,0,11,9,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
Ay8s3b5GLcx7fHdwy,xDNsr9bXt96nNEchN,easyPD,5,5,0,9,9,0,1,1,39,vynii9gRqNLcwim93,5,A,p1,18.753,blue-crate,crate,5,0,9,1,PD,"JsZpLW3owe8Pa6spv,vynii9gRqNLcwim93",oct2024,chat
YAkmb8nDCrbSvmpfe,9vYwmrjzaXofXFzPp,BoS,9,2,0,0,0,0,2,9,0,6NX3PLxy6hvZXCeyp,0,A,p1,15.459,pink-crate,green-crate,9,0,0,2,BoS,"6NX3PLxy6hvZXCeyp,oE8LpyFGzHpA4qnER",oct2024,chat
x4pCJ7XFENWWEXRYH,9vYwmrjzaXofXFzPp,hardPD,3,3,0,10,10,0,1,1,1,6NX3PLxy6hvZXCeyp,10,B,p1,7.102,orange-crate,aqua-crate,3,0,10,1,PD,"6NX3PLxy6hvZXCeyp,oE8LpyFGzHpA4qnER",oct2024,chat
YGKPQgzTA2fPQe8je,9vYwmrjzaXofXFzPp,easyPD,5,5,0,8,8,0,4,4,2,6NX3PLxy6hvZXCeyp,8,B,p1,7.874,pink-crate,green-crate,5,0,8,4,PD,"6NX3PLxy6hvZXCeyp,oE8LpyFGzHpA4qnER",oct2024,chat
ascSsAXkFJRe8AQ5Q,9vYwmrjzaXofXFzPp,BoS,7,3,0,0,0,0,3,7,3,6NX3PLxy6hvZXCeyp,0,B,p1,7.751,pink-crate,crate,7,0,0,3,BoS,"6NX3PLxy6hvZXCeyp,oE8LpyFGzHpA4qnER",oct2024,chat
4g6iPCFopZ7JZdueW,9vYwmrjzaXofXFzPp,BoS,7,4,0,0,0,0,4,7,4,6NX3PLxy6hvZXCeyp,0,B,p1,9.53,orange-crate,crate,7,0,0,4,BoS,"6NX3PLxy6hvZXCeyp,oE8LpyFGzHpA4qnER",oct2024,chat
QcyBR8pcSz99yrFeK,9vYwmrjzaXofXFzPp,BoS,6,2,0,0,0,0,2,6,5,6NX3PLxy6hvZXCeyp,0,A,p1,6.471,crate,pink-crate,6,0,0,2,BoS,"6NX3PLxy6hvZXCeyp,oE8LpyFGzHpA4qnER",oct2024,chat
MG7ychn8Ps8GJ5AGH,9vYwmrjzaXofXFzPp,spikeBoS,29,5,0,0,0,0,5,29,6,6NX3PLxy6hvZXCeyp,0,B,p1,7.213,blue-crate,green-crate,29,0,0,5,BoS,"6NX3PLxy6hvZXCeyp,oE8LpyFGzHpA4qnER",oct2024,chat
B5aGDrs2ot7yAuPuQ,9vYwmrjzaXofXFzPp,BoS,9,2,0,0,0,0,2,9,7,6NX3PLxy6hvZXCeyp,0,A,p1,2.486,blue-crate,crate,9,0,0,2,BoS,"6NX3PLxy6hvZXCeyp,oE8LpyFGzHpA4qnER",oct2024,chat
2rxRyfkXWfJ5L8ufP,9vYwmrjzaXofXFzPp,hardPD,5,5,0,12,12,0,2,2,8,6NX3PLxy6hvZXCeyp,2,B,p1,10.603,blue-crate,aqua-crate,5,0,12,2,PD,"6NX3PLxy6hvZXCeyp,oE8LpyFGzHpA4qnER",oct2024,chat
4QsG5aH4nDv2Px7ae,9vYwmrjzaXofXFzPp,BoS,7,2,0,0,0,0,2,7,9,6NX3PLxy6hvZXCeyp,2,B,p1,3.593,blue-crate,pink-crate,7,0,0,2,BoS,"6NX3PLxy6hvZXCeyp,oE8LpyFGzHpA4qnER",oct2024,chat
atqSrdw67bqocwhsy,9vYwmrjzaXofXFzPp,BoS,9,4,0,0,0,0,4,9,10,6NX3PLxy6hvZXCeyp,0,A,p1,3.481,aqua-crate,green-crate,9,0,0,4,BoS,"6NX3PLxy6hvZXCeyp,oE8LpyFGzHpA4qnER",oct2024,chat
jEBTmXEcSkDqeh9qF,9vYwmrjzaXofXFzPp,hardPD,3,3,0,9,9,0,2,2,11,6NX3PLxy6hvZXCeyp,2,B,p1,3.374,yellow-crate,purple-crate,3,0,9,2,PD,"6NX3PLxy6hvZXCeyp,oE8LpyFGzHpA4qnER",oct2024,chat
xGSbesywdx4FL3Zhi,9vYwmrjzaXofXFzPp,easyPD,8,8,0,9,9,0,1,1,12,6NX3PLxy6hvZXCeyp,8,A,p1,4.834,aqua-crate,crate,8,0,9,1,PD,"6NX3PLxy6hvZXCeyp,oE8LpyFGzHpA4qnER",oct2024,chat
zmP9r4yjyneH9nbD7,9vYwmrjzaXofXFzPp,BoS,7,6,0,0,0,0,6,7,13,6NX3PLxy6hvZXCeyp,0,B,p1,3.006,aqua-crate,green-crate,7,0,0,6,BoS,"6NX3PLxy6hvZXCeyp,oE8LpyFGzHpA4qnER",oct2024,chat
WsbfSPqMhECEYfWAr,9vYwmrjzaXofXFzPp,hardPD,4,4,0,11,11,0,1,1,14,6NX3PLxy6hvZXCeyp,0,A,p1,3.703,aqua-crate,yellow-crate,4,0,11,1,PD,"6NX3PLxy6hvZXCeyp,oE8LpyFGzHpA4qnER",oct2024,chat
XJNL2WSpSRTfF6QrF,9vYwmrjzaXofXFzPp,spikeBoS,30,7,0,0,0,0,7,30,15,6NX3PLxy6hvZXCeyp,0,B,p1,3.137,aqua-crate,orange-crate,30,0,0,7,BoS,"6NX3PLxy6hvZXCeyp,oE8LpyFGzHpA4qnER",oct2024,chat
c2Eoy8NxCyAt9cH4M,9vYwmrjzaXofXFzPp,hardPD,5,5,0,12,12,0,4,4,16,6NX3PLxy6hvZXCeyp,0,A,p1,3.508,pink-crate,green-crate,5,0,12,4,PD,"6NX3PLxy6hvZXCeyp,oE8LpyFGzHpA4qnER",oct2024,chat
FZHFmu97qtcb48Mmc,9vYwmrjzaXofXFzPp,BoS,9,7,0,0,0,0,7,9,17,6NX3PLxy6hvZXCeyp,9,A,p1,4.035,crate,yellow-crate,9,0,0,7,BoS,"6NX3PLxy6hvZXCeyp,oE8LpyFGzHpA4qnER",oct2024,chat
